
"Course & Section Code","Meeting & Section","Restrictions & Instructions","Day(s)","Start","End","Location","Instructor","Changes"
"ENGC56H3 F","LEC01","","WE","12:00","14:00","MW 110","",""
"ENGC59H3 S","LEC01","W","MO","15:30","17:00","HW 308","B.McFarlane","Location Changed 07/11/2012; Instructor Changed: Dec 11/12"
"ENGC59H3 S","LEC01","","WE","15:30","17:00","HW 308","","Location Changed 07/11/2012"
"ENGC71H3 S","LEC01","W","MO","13:00","14:30","HW 308","C.Hoffmann",""
"ENGC71H3 S","LEC01","","WE","13:00","14:30","HW 308","",""
"ENGC82H3 F","LEC01","W","TU","10:00","11:30","HW 308","C.Hoffmann",""
"ENGC82H3 F","LEC01","","TH","10:00","11:30","HW 308","",""
"ENGC83H3 S","LEC01","W","TU","16:30","18:00","MW 110","C.Hoffmann",""
"ENGC83H3 S","LEC01","","TH","16:30","18:00","MW 110","",""
"ENGC86H3 F","LEC01","W","TU","13:00","15:00","IC 328","D.Tysdal",""
"ENGC87H3 S","LEC01","W,C","WE","15:00","17:00","AA 204","D.Tysdal",""
"ENGC88H3 F","LEC01","W","TH","16:00","18:00","MW 264","A.Westoll",""
"ENGD03H3 S","LEC01","W","WE","12:00","14:00","BV 361","S.Cole",""
"ENGD14H3 F","LEC01","W","MO","12:00","14:00","MW 262","K.Larson",""
"ENGD18H3 F","LEC30","W","TU","17:00","19:00","MW 262","A.Milne",""
"ENGD26Y3 Y","LEC01","W,C","","","","Ind. Studies","Faculty",""
"ENGD27H3 F","LEC01","W,C","","","","Ind. Studies","Faculty",""
"ENGD27H3 S","LEC01","W,C","","","","Ind. Studies","Faculty",""
"ENGD28H3 F","LEC01","W,C","","","","Ind. Studies","Faculty",""
"ENGD28H3 S","LEC01","W,C","","","","Ind. Studies","Faculty",""
"ENGD52H3 F","LEC30","W","TU","19:00","21:00","MW 262","C.Hoffmann",""
"ENGD52H3 F","TUT3001","","TU","15:00","18:00","AA 208","",""
"ENGD59H3 F","LEC01","W","WE","13:00","15:00","IC 328","A.Dubois",""
"ENGD60H3 F","LEC01","W","TU","15:00","17:00","MW 262","N.Dolan",""
"ENGD62H3 S","LEC01","W","MO","10:00","12:00","BV 361","C.Hoffmann",""
"ENGD84H3 S","LEC01","W","MO","12:00","14:00","BV 361","S.Cole","Instructor Changed 01/24/13"
"ENGD89H3 S","LEC30","W","TH","18:00","20:00","MW 223","S.Nikkila",""
"ENGD93H3 F","LEC01","W","MO","14:00","16:00","MW 262","A.Maurice",""
"ENGD94H3 S","LEC01","W","TH","14:00","16:00","IC 320","A.Maurice",""
"ENGD94H3 S","TUT0001","","TH","10:00","12:00","AA 205","",""
"ENGD98Y3 Y","LEC01","W,C","","","","","",""
"FREA01H3 F","LEC01","W,C","MO","09:00","10:00","AA 205","M.Pillet",""
"FREA01H3 F","LEC01","","WE","09:00","10:00","AA 205","",""
"FREA01H3 F","LEC01","","TH","09:00","10:00","AA 204","","Time Change 07/10/2012"
"FREA01H3 F","LEC02","W,C","MO","10:00","11:00","AA 205","M.Tsimenis",""
"FREA01H3 F","LEC02","","WE","10:00","11:00","AA 205","",""
"FREA01H3 F","LEC02","","FR","10:00","11:00","AA 205","",""
"FREA01H3 F","LEC03","W,C","MO","11:00","12:00","AA 205","M.Tsimenis",""
"FREA01H3 F","LEC03","","WE","11:00","12:00","AA 205","",""
"FREA01H3 F","LEC03","","FR","11:00","12:00","AA 205","",""
"FREA01H3 F","LEC04","W,C","MO","10:00","11:00","AA 206","M.Pillet",""
"FREA01H3 F","LEC04","","WE","13:00","14:00","AA 205","","Time Change 07/10/2012"
"FREA01H3 F","LEC04","","TH","13:00","14:00","HW 214","","Time Change 09/10/12"
"FREA01H3 F","LEC30","W,C","TU","17:00","20:00","BV 361","S.Sonina",""
